Time,Intensity
2022-07-20T08:12:20Z,0
2022-07-20T08:12:30Z,0
2022-07-20T08:12:40Z,0.34
2022-07-20T08:12:50Z,0.391
2022-07-20T08:13:00Z,0.433
2022-07-20T08:13:10Z,0.404
2022-07-20T08:13:20Z,0
2022-07-20T08:13:30Z,0
2022-07-20T08:13:40Z,0.197
2022-07-20T08:13:50Z,0
2022-07-20T08:14:00Z,0
2022-07-20T08:14:10Z,0
2022-07-20T08:14:20Z,0
2022-07-20T08:14:30Z,0
2022-07-20T08:14:40Z,0
2022-07-20T08:14:50Z,0.197
2022-07-20T08:15:00Z,0
2022-07-20T08:15:10Z,0
2022-07-20T08:15:20Z,0
2022-07-20T08:15:30Z,0
2022-07-20T08:15:40Z,0
2022-07-20T08:15:50Z,0
2022-07-20T08:16:00Z,0
2022-07-20T08:16:10Z,0
2022-07-20T08:16:20Z,0
2022-07-20T08:16:30Z,0
2022-07-20T08:16:40Z,0
2022-07-20T08:16:50Z,0
2022-07-20T08:17:00Z,0
2022-07-20T08:17:10Z,0
2022-07-20T08:17:20Z,0
2022-07-20T08:17:30Z,0
2022-07-20T08:17:40Z,0
2022-07-20T08:17:50Z,0
2022-07-20T08:18:00Z,0
2022-07-20T08:18:10Z,0
2022-07-20T08:18:20Z,0
2022-07-20T08:18:30Z,0
2022-07-20T08:18:40Z,0
2022-07-20T08:18:50Z,0
2022-07-20T08:19:00Z,0
2022-07-20T08:19:10Z,0
2022-07-20T08:19:20Z,0
2022-07-20T08:19:30Z,0
2022-07-20T08:19:40Z,0
2022-07-20T08:19:50Z,0
2022-07-20T08:20:00Z,0
2022-07-20T08:20:10Z,0
2022-07-20T08:20:20Z,0.625
2022-07-20T08:20:30Z,0.713
2022-07-20T08:20:40Z,1.138
2022-07-20T08:20:50Z,1.482
2022-07-20T08:21:00Z,1.537
2022-07-20T08:21:10Z,1.099
2022-07-20T08:21:20Z,1.5
2022-07-20T08:21:30Z,0.913
2022-07-20T08:21:40Z,0.727
2022-07-20T08:21:50Z,1.399
2022-07-20T08:22:00Z,0.52
2022-07-20T08:22:10Z,0.993
2022-07-20T08:22:20Z,1.038
2022-07-20T08:22:30Z,0.92
2022-07-20T08:22:40Z,1.885
2022-07-20T08:22:50Z,0.872
2022-07-20T08:23:00Z,0.822
2022-07-20T08:23:10Z,1.024
2022-07-20T08:23:20Z,0.692
2022-07-20T08:23:30Z,0.515
